beneficiary_id,scheme,district,bank_account,transaction_date,amount,is_fraud
BEN01150,Old Age Pension,District E,ACC1736086849,2025-05-30,2001.11,0
BEN00347,Widow Pension,District A,ACC5515628633,2025-05-30,2504.79,0
BEN01486,Disability Pension,District B,ACC6186758088,2025-05-30,2993.86,0
BEN00398,Widow Pension,District D,ACC4683935600,2025-05-30,2499.99,0
BEN00876,Scholarship,District C,ACC3412273600,2025-05-30,4989.2,0
BEN00098,Scholarship,District C,ACC4131356954,2025-05-30,4999.82,0
BEN00797,Disability Pension,District A,ACC9581991473,2025-05-30,3001.79,0
BEN01633,Disability Pension,District D,ACC3377702111,2025-05-30,3002.19,0
BEN00517,Scholarship,District C,ACC3304560537,2025-05-30,4997.92,0
BEN00247,Old Age Pension,District B,ACC4034047118,2025-05-30,2003.49,0
BEN01078,Scholarship,District C,ACC9451577335,2025-05-30,4997.32,0
BEN01685,Old Age Pension,District E,ACC6471691689,2025-05-30,2005.72,0
BEN00035,Old Age Pension,District E,ACC3783290795,2025-05-30,2006.37,0
BEN00349,Disability Pension,District A,ACC4530959836,2025-05-30,2999.27,0
BEN00379,Old Age Pension,District A,ACC1306702926,2025-05-30,2005.09,0
BEN01167,Scholarship,District D,ACC8617360361,2025-05-30,4998.27,0
BEN01381,Widow Pension,District A,ACC3965572185,2025-05-30,2509.56,0
BEN01472,Old Age Pension,District C,ACC3438771483,2025-05-30,1994.55,0
BEN00693,Widow Pension,District D,ACC5028688786,2025-05-30,2498.17,0
BEN01986,Scholarship,District A,ACC5067245523,2025-05-30,5000.13,0
BEN00617,Widow Pension,District E,ACC3894673596,2025-05-30,2502.91,0
BEN00195,Scholarship,District B,ACC7161404428,2025-05-30,4987.94,0
BEN00171,Old Age Pension,District E,ACC5736462531,2025-05-30,1993.86,0
BEN01972,Disability Pension,District B,ACC5606736607,2025-05-30,2999.4,0
BEN01079,Old Age Pension,District B,ACC5870891270,2025-05-30,1997.24,0
BEN00430,Old Age Pension,District E,ACC4776677517,2025-05-30,2010.11,0
BEN01936,Disability Pension,District C,ACC7573442717,2025-05-30,3004.11,0
BEN00933,Old Age Pension,District D,ACC1471997674,2025-05-30,1994.89,0
BEN01403,Scholarship,District C,ACC8309221034,2025-05-30,5002.84,0
BEN00488,Old Age Pension,District E,ACC7751356568,2025-05-30,2004.35,0
BEN01687,Old Age Pension,District D,ACC7464468567,2025-05-30,1996.83,0
BEN00561,Disability Pension,District E,ACC5763350700,2025-05-30,3004.51,0
BEN01847,Widow Pension,District E,ACC8057994126,2025-05-30,2506.53,0
BEN01683,Old Age Pension,District D,ACC9237880732,2025-05-30,2012.15,0
BEN00173,Widow Pension,District B,ACC4713453204,2025-05-30,2492.18,0
BEN00620,Widow Pension,District A,ACC7193532615,2025-05-30,2493.17,0
BEN00232,Widow Pension,District E,ACC7462972995,2025-05-30,2501.7,0
BEN00737,Old Age Pension,District B,ACC2099184899,2025-05-30,2006.95,0
BEN00835,Widow Pension,District C,ACC6879428703,2025-05-30,2498.02,0
BEN01374,Disability Pension,District E,ACC1431494396,2025-05-30,2999.74,0
BEN00844,Old Age Pension,District D,ACC3758823240,2025-05-30,1999.33,0
BEN00381,Scholarship,District B,ACC5829062179,2025-05-30,5002.74,0
BEN01653,Disability Pension,District C,ACC5035765954,2025-05-30,2993.1,0
BEN01891,Scholarship,District D,ACC1862812038,2025-05-30,4988.56,0
BEN01846,Widow Pension,District D,ACC9806189256,2025-05-30,2498.62,0
BEN01965,Old Age Pension,District B,ACC8001729836,2025-05-30,2001.45,0
BEN00212,Old Age Pension,District E,ACC8106906538,2025-05-30,1998.31,0
BEN00515,Disability Pension,District D,ACC8690920484,2025-05-30,3002.1,0
BEN01440,Old Age Pension,District D,ACC2382129132,2025-05-30,2000.0,1
BEN01093,Disability Pension,District E,ACC1065857791,2025-05-30,2999.37,0
BEN00218,Widow Pension,District A,ACC1855256552,2025-05-30,2504.31,0
BEN00481,Scholarship,District B,ACC9165632300,2025-05-30,4997.93,0
BEN00286,Old Age Pension,District C,ACC9438411468,2025-05-30,2002.12,0
BEN01587,Old Age Pension,District D,ACC5162260671,2025-05-30,1994.17,0
BEN01940,Disability Pension,District A,ACC3667740351,2025-05-30,3006.87,0
BEN01172,Disability Pension,District E,ACC2854772804,2025-05-30,2989.59,0
BEN00733,Widow Pension,District E,ACC1590985753,2025-05-30,2492.41,0
BEN01327,Old Age Pension,District A,ACC4558302256,2025-05-30,1996.69,0
BEN00995,Old Age Pension,District B,ACC5898890707,2025-05-30,1996.14,0
BEN01744,Scholarship,District C,ACC6576395496,2025-05-30,5002.41,0
BEN00556,Widow Pension,District D,ACC8480622107,2025-05-30,2488.29,0
BEN00072,Old Age Pension,District A,ACC1248786714,2025-05-30,2007.78,0
BEN01489,Old Age Pension,District C,ACC8241550421,2025-05-30,1999.01,0
BEN01499,Disability Pension,District D,ACC1600406558,2025-05-30,3001.88,0
BEN00068,Widow Pension,District A,ACC6687206971,2025-05-30,2497.19,0
BEN00409,Scholarship,District E,ACC8543865915,2025-05-30,4997.99,0
BEN00059,Old Age Pension,District B,ACC8047877267,2025-05-30,1997.57,0
BEN00970,Widow Pension,District B,ACC6674372082,2025-05-30,2497.65,0
BEN01402,Old Age Pension,District D,ACC7079234115,2025-05-30,1998.46,0
BEN01681,Scholarship,District D,ACC2071552532,2025-05-30,5004.6,0
BEN00320,Widow Pension,District D,ACC7403028869,2025-05-30,2494.62,0
BEN00410,Disability Pension,District C,ACC7981077394,2025-05-30,2988.54,0
BEN01641,Old Age Pension,District C,ACC5227828349,2025-05-30,2007.17,0
BEN01478,Scholarship,District C,ACC2168041588,2025-05-30,4997.4,0
BEN00810,Disability Pension,District D,ACC9370133343,2025-05-30,2993.17,0
BEN00178,Old Age Pension,District C,ACC4482141802,2025-05-30,1998.15,0
BEN01439,Disability Pension,District D,ACC2801177461,2025-05-30,3002.24,0
BEN00013,Disability Pension,District B,ACC4460967357,2025-05-30,2999.78,0
BEN00976,Widow Pension,District E,ACC4949801453,2025-05-30,2497.93,0
BEN00843,Disability Pension,District E,ACC9471306442,2025-05-30,3005.91,0
BEN01811,Old Age Pension,District D,ACC6542943838,2025-05-30,1990.52,0
BEN00923,Disability Pension,District A,ACC9503597301,2025-05-30,2989.91,0
BEN00626,Old Age Pension,District C,ACC3574081104,2025-05-30,1989.75,0
BEN01203,Scholarship,District E,ACC6134840512,2025-05-30,5006.43,0
BEN01015,Scholarship,District E,ACC3171050399,2025-05-30,5004.3,0
BEN00492,Old Age Pension,District B,ACC2178884276,2025-05-30,1996.3,0
BEN01745,Scholarship,District D,ACC4668931881,2025-05-30,5009.41,0
BEN01264,Scholarship,District B,ACC7838460497,2025-05-30,4999.73,0
BEN00689,Scholarship,District D,ACC4750707607,2025-05-30,4991.5,0
BEN01691,Scholarship,District D,ACC9033653743,2025-05-30,4998.51,0
BEN00248,Old Age Pension,District E,ACC5570828113,2025-05-30,2000.55,0
BEN00735,Disability Pension,District D,ACC8325222092,2025-05-30,2999.54,0
BEN01619,Old Age Pension,District A,ACC8134112721,2025-05-30,1997.17,0
BEN01137,Scholarship,District B,ACC7556078550,2025-05-30,4993.39,0
BEN00608,Widow Pension,District A,ACC2721355673,2025-05-30,2498.47,0
BEN01549,Widow Pension,District D,ACC3106408413,2025-05-30,2500.76,0
BEN01165,Scholarship,District A,ACC2877279755,2025-05-30,4992.1,0
BEN00122,Scholarship,District A,ACC8507497883,2025-05-30,5004.13,0
BEN01238,Old Age Pension,District A,ACC1045302356,2025-05-30,2002.64,0
BEN01023,Scholarship,District D,ACC9837912162,2025-05-30,5001.22,0
BEN01867,Old Age Pension,District E,ACC8394040015,2025-05-30,2003.09,0
BEN01784,Disability Pension,District E,ACC3843139149,2025-05-30,2997.85,0
BEN00102,Scholarship,District D,ACC2926780541,2025-05-30,4997.51,0
BEN01196,Scholarship,District A,ACC6588316233,2025-05-30,4999.01,0
BEN01543,Old Age Pension,District C,ACC7839819230,2025-05-30,1996.16,0
BEN01145,Scholarship,District A,ACC5696548897,2025-05-30,5003.14,0
BEN01918,Disability Pension,District C,ACC5141593270,2025-05-30,2998.71,0
BEN01842,Widow Pension,District C,ACC4734111722,2025-05-30,2500.72,0
BEN00219,Disability Pension,District A,ACC1104906255,2025-05-30,3000.05,0
BEN01868,Old Age Pension,District D,ACC5754363475,2025-05-30,2000.64,0
BEN01916,Widow Pension,District A,ACC8076527214,2025-05-30,2503.01,0
BEN01181,Widow Pension,District C,ACC6655089949,2025-05-30,2511.99,0
BEN00663,Scholarship,District B,ACC7977267911,2025-05-30,5003.89,0
BEN00371,Widow Pension,District B,ACC3952295757,2025-05-30,2502.08,0
BEN01978,Disability Pension,District B,ACC3291226621,2025-05-30,2992.99,0
BEN01450,Widow Pension,District D,ACC7670476743,2025-05-30,2499.4,0
BEN01199,Old Age Pension,District C,ACC7161887665,2025-05-30,1997.05,0
BEN01234,Scholarship,District E,ACC2524751277,2025-05-30,5006.57,0
BEN00782,Widow Pension,District B,ACC7431813987,2025-05-30,2500.0,1
BEN01839,Old Age Pension,District D,ACC1234359689,2025-05-30,1997.05,0
BEN01856,Old Age Pension,District C,ACC8178927766,2025-05-30,2005.48,0
BEN01560,Disability Pension,District C,ACC8991514523,2025-05-30,2994.64,0
BEN01113,Disability Pension,District E,ACC8823677798,2025-05-30,3001.41,0
BEN00266,Widow Pension,District D,ACC6204041308,2025-05-30,2497.14,0
BEN00571,Disability Pension,District A,ACC1282103057,2025-05-30,3000.3,0
BEN00544,Old Age Pension,District A,ACC3846570058,2025-05-30,1996.25,0
BEN01638,Old Age Pension,District E,ACC4067919621,2025-05-30,2005.12,0
BEN01119,Scholarship,District C,ACC4636537575,2025-05-30,4996.48,0
BEN00406,Scholarship,District D,ACC5243939720,2025-05-30,5006.35,0
BEN00107,Widow Pension,District E,ACC9807209816,2025-05-30,2496.23,0
BEN00715,Widow Pension,District D,ACC2073755632,2025-05-30,2501.2,0
BEN00701,Widow Pension,District B,ACC1590838716,2025-05-30,2490.26,0
BEN00289,Widow Pension,District A,ACC9916336966,2025-05-30,2493.73,0
BEN01021,Old Age Pension,District E,ACC2947476917,2025-05-30,2011.61,0
BEN01708,Widow Pension,District D,ACC7299420031,2025-05-30,2495.69,0
BEN01479,Widow Pension,District D,ACC1870644102,2025-05-30,2499.13,0
BEN00337,Disability Pension,District B,ACC9650701349,2025-05-30,2991.86,0
BEN00042,Scholarship,District A,ACC6649827836,2025-05-30,4995.59,0
BEN00145,Disability Pension,District C,ACC5972484792,2025-05-30,2986.13,0
BEN00859,Disability Pension,District C,ACC1121863227,2025-05-30,2991.31,0
BEN00659,Scholarship,District D,ACC1847275937,2025-05-30,4996.86,0
BEN00954,Disability Pension,District E,ACC4067213499,2025-05-30,3001.58,0
BEN01225,Scholarship,District C,ACC6334440295,2025-05-30,4994.01,0
BEN01321,Disability Pension,District C,ACC8669484644,2025-05-30,3007.23,0
BEN01276,Old Age Pension,District C,ACC3521166052,2025-05-30,2002.49,0
BEN00263,Old Age Pension,District B,ACC2982979741,2025-05-30,1996.26,0
BEN01384,Old Age Pension,District E,ACC8506931282,2025-05-30,1992.98,0
BEN00506,Widow Pension,District A,ACC9467483275,2025-05-30,2500.15,0
BEN00714,Widow Pension,District C,ACC4508521152,2025-05-30,2508.6,0
BEN01431,Old Age Pension,District C,ACC2579206999,2025-05-30,2003.27,0
BEN01645,Disability Pension,District A,ACC2818381356,2025-05-30,3003.73,0
BEN01270,Scholarship,District E,ACC2400094541,2025-05-30,5005.45,0
BEN01604,Widow Pension,District B,ACC5729866281,2025-05-30,2494.83,0
BEN00512,Disability Pension,District A,ACC5151086814,2025-05-30,2999.14,0
BEN00988,Scholarship,District A,ACC8691288568,2025-05-30,5008.87,0
BEN00386,Disability Pension,District C,ACC9935429720,2025-05-30,3005.88,0
BEN00359,Disability Pension,District A,ACC3667292043,2025-05-30,3003.09,0
BEN01272,Disability Pension,District C,ACC8999963054,2025-05-30,3002.97,0
BEN00802,Old Age Pension,District D,ACC5092199300,2025-05-30,1986.98,0
BEN01646,Disability Pension,District A,ACC2869999754,2025-05-30,2992.91,0
BEN00671,Scholarship,District C,ACC7816728481,2025-05-30,5005.28,1
BEN01512,Old Age Pension,District C,ACC5421592782,2025-05-30,2001.1,0
BEN01950,Widow Pension,District D,ACC5072538783,2025-05-30,2493.22,0
BEN01462,Old Age Pension,District C,ACC6317889312,2025-05-30,1995.37,0
BEN00405,Widow Pension,District C,ACC2388450337,2025-05-30,2499.06,0
BEN00669,Disability Pension,District E,ACC6628158856,2025-05-30,2989.65,0
BEN01213,Scholarship,District E,ACC9437783771,2025-05-30,4998.28,0
BEN01783,Scholarship,District B,ACC5272119095,2025-05-30,5000.82,0
BEN00789,Disability Pension,District B,ACC2379592595,2025-05-30,2999.53,0
BEN01863,Scholarship,District E,ACC6761084958,2025-05-30,4998.52,0
BEN01184,Widow Pension,District E,ACC2158638062,2025-05-30,2498.88,0
BEN01232,Old Age Pension,District B,ACC1364994639,2025-05-30,2006.6,0
BEN00446,Disability Pension,District D,ACC1158998032,2025-05-30,2997.24,0
BEN00188,Disability Pension,District C,ACC6704841644,2025-05-30,3005.11,0
BEN00542,Disability Pension,District C,ACC7004964045,2025-05-30,2994.62,0
BEN01838,Widow Pension,District E,ACC2653032484,2025-05-30,2504.09,0
BEN01862,Disability Pension,District E,ACC1952396600,2025-05-30,3004.06,0
BEN00050,Disability Pension,District B,ACC5284391408,2025-05-30,3006.54,0
BEN01351,Widow Pension,District D,ACC6300607425,2025-05-30,2503.75,0
BEN00826,Disability Pension,District B,ACC7623575561,2025-05-30,2997.86,0
BEN01866,Scholarship,District A,ACC6000009225,2025-05-30,4995.0,0
BEN00239,Widow Pension,District A,ACC6474354351,2025-05-30,2494.71,0
BEN01796,Disability Pension,District B,ACC5751366455,2025-05-30,3003.74,0
BEN01236,Old Age Pension,District E,ACC8527715219,2025-05-30,1991.17,0
BEN01917,Scholarship,District A,ACC3591527330,2025-05-30,5005.78,0
BEN00043,Widow Pension,District D,ACC2149938334,2025-05-30,2501.11,0
BEN01836,Scholarship,District B,ACC5704029171,2025-05-30,5011.93,0
BEN01306,Widow Pension,District E,ACC5785481124,2025-05-30,2504.42,0
BEN01728,Scholarship,District A,ACC8666074487,2025-05-30,5001.78,0
BEN00209,Old Age Pension,District B,ACC6587537178,2025-05-30,2000.79,0
BEN00965,Old Age Pension,District E,ACC8375996697,2025-05-30,2004.68,0
BEN01511,Disability Pension,District C,ACC6991473746,2025-05-30,2995.68,0
BEN00307,Scholarship,District A,ACC6922713963,2025-05-30,4995.49,0
BEN01530,Scholarship,District D,ACC6963052185,2025-05-30,4999.14,0
BEN00953,Widow Pension,District E,ACC2247484671,2025-05-30,2497.96,0
BEN00417,Scholarship,District C,ACC5975196341,2025-05-30,4998.89,0
BEN01396,Disability Pension,District B,ACC4308701294,2025-05-30,2998.45,0
BEN00282,Scholarship,District D,ACC6231117883,2025-05-30,4994.54,0
BEN01430,Old Age Pension,District E,ACC3434757387,2025-05-30,2001.49,0
BEN00007,Old Age Pension,District A,ACC1127978094,2025-05-30,1997.56,0
BEN00539,Scholarship,District E,ACC8969097897,2025-05-30,5000.6,0
BEN00422,Scholarship,District C,ACC4574027737,2025-05-30,5002.24,0
BEN00762,Old Age Pension,District D,ACC7640078465,2025-05-30,1998.93,0
BEN00179,Disability Pension,District B,ACC2145921803,2025-05-30,2996.84,0
BEN00163,Widow Pension,District E,ACC4882343658,2025-05-30,2500.71,0
BEN00244,Disability Pension,District B,ACC1594312071,2025-05-30,3003.07,0
BEN01186,Widow Pension,District B,ACC6099808894,2025-05-30,2501.51,0
BEN01211,Widow Pension,District A,ACC6157617867,2025-05-30,2502.8,0
BEN00279,Scholarship,District C,ACC1654477195,2025-05-30,5000.25,0
BEN00785,Old Age Pension,District D,ACC8417757797,2025-05-30,1998.29,0
BEN01178,Disability Pension,District C,ACC5957341287,2025-05-30,3003.36,0
BEN01600,Widow Pension,District E,ACC5694848867,2025-05-30,2499.89,0
BEN00991,Widow Pension,District E,ACC8846861559,2025-05-30,2499.07,0
BEN01548,Old Age Pension,District A,ACC2327372855,2025-05-30,2005.89,0
BEN00801,Scholarship,District A,ACC3918046336,2025-05-30,4996.88,0
BEN01018,Widow Pension,District A,ACC7799567490,2025-05-30,2496.67,0
BEN00113,Scholarship,District A,ACC1251837136,2025-05-30,4983.3,0
BEN00899,Disability Pension,District D,ACC8575707116,2025-05-30,3003.12,0
BEN00407,Widow Pension,District E,ACC7625389037,2025-05-30,2499.3,0
BEN00535,Scholarship,District C,ACC9730449971,2025-05-30,4995.35,0
BEN01143,Disability Pension,District B,ACC4641561499,2025-05-30,2999.18,0
BEN01998,Disability Pension,District B,ACC3815235019,2025-05-30,3005.63,0
BEN01607,Old Age Pension,District A,ACC2020262123,2025-05-30,2000.55,0
BEN01432,Scholarship,District E,ACC4104309491,2025-05-30,5005.07,0
BEN01022,Scholarship,District B,ACC7499349987,2025-05-30,5005.95,0
BEN01062,Disability Pension,District A,ACC6244338653,2025-05-30,2995.37,0
BEN00141,Old Age Pension,District E,ACC9303285822,2025-05-30,2005.01,0
BEN00698,Scholarship,District E,ACC6852312425,2025-05-30,5004.8,0
BEN00304,Scholarship,District C,ACC4658080160,2025-05-30,4999.43,0
BEN01328,Scholarship,District B,ACC8199372599,2025-05-30,5002.21,0
BEN00052,Disability Pension,District B,ACC1470939445,2025-05-30,2999.7,0
BEN01729,Scholarship,District A,ACC8180620422,2025-05-30,5001.28,0
BEN00226,Old Age Pension,District B,ACC9805620900,2025-05-30,1993.26,0
BEN01806,Widow Pension,District D,ACC8168394616,2025-05-30,2502.51,0
BEN01445,Old Age Pension,District D,ACC1770278136,2025-05-30,1996.12,0
BEN01829,Old Age Pension,District C,ACC8208643631,2025-05-30,2008.22,0
BEN01301,Widow Pension,District C,ACC4268713302,2025-05-30,2499.32,0
BEN00507,Disability Pension,District C,ACC9218363978,2025-05-30,3000.98,0
BEN01043,Old Age Pension,District D,ACC7602474923,2025-05-30,2005.4,0
BEN01554,Widow Pension,District A,ACC5855415646,2025-05-30,2495.21,0
BEN00168,Disability Pension,District E,ACC6618926823,2025-05-30,3000.0,1
BEN00365,Disability Pension,District B,ACC5306459450,2025-05-30,2997.5,0
BEN00720,Scholarship,District C,ACC4277561834,2025-05-30,5000.08,0
BEN00064,Disability Pension,District A,ACC3615507143,2025-05-30,2993.91,0
BEN01704,Disability Pension,District B,ACC1036351450,2025-05-30,2999.21,0
BEN01226,Disability Pension,District E,ACC3828935922,2025-05-30,2999.86,0
BEN00457,Widow Pension,District E,ACC8556573246,2025-05-30,2504.27,0
BEN00383,Old Age Pension,District B,ACC8300300577,2025-05-30,74574.21,1
BEN01155,Old Age Pension,District D,ACC9270323795,2025-05-30,2002.96,0
BEN00451,Scholarship,District C,ACC4102872611,2025-05-30,5001.98,0
BEN00902,Scholarship,District E,ACC6131005449,2025-05-30,5000.62,0
BEN00757,Disability Pension,District B,ACC4386667704,2025-05-30,3005.77,0
BEN01370,Disability Pension,District C,ACC7185179917,2025-05-30,2991.4,0
BEN00462,Scholarship,District B,ACC4207337120,2025-05-30,5005.14,0
BEN01112,Widow Pension,District A,ACC8236361108,2025-05-30,2502.89,0
BEN00339,Widow Pension,District E,ACC2178158203,2025-05-30,2489.55,0
BEN00096,Scholarship,District C,ACC7146318035,2025-05-30,5000.35,0
BEN01258,Widow Pension,District E,ACC7699500243,2025-05-30,2501.24,0
BEN00423,Disability Pension,District E,ACC8372755146,2025-05-30,2998.88,0
BEN01278,Old Age Pension,District E,ACC8926438617,2025-05-30,1992.23,0
BEN01067,Disability Pension,District D,ACC9470922075,2025-05-30,3003.72,0
BEN01118,Old Age Pension,District E,ACC9842186844,2025-05-30,2007.37,0
BEN00280,Widow Pension,District A,ACC5837082260,2025-05-30,2503.32,0
BEN00500,Disability Pension,District C,ACC2893321208,2025-05-30,3001.33,0
BEN00799,Disability Pension,District A,ACC9912233947,2025-05-30,3008.01,0
BEN01571,Widow Pension,District E,ACC4130305126,2025-05-30,2494.46,0
BEN00675,Old Age Pension,District B,ACC7472806994,2025-05-30,1993.39,0
BEN00858,Scholarship,District B,ACC3420721027,2025-05-30,5001.79,0
BEN01180,Scholarship,District D,ACC8471762590,2025-05-30,5001.87,0
BEN01052,Disability Pension,District D,ACC1484664056,2025-05-30,3000.0,0
BEN00011,Disability Pension,District A,ACC6241752544,2025-05-30,3000.3,0
BEN00761,Scholarship,District A,ACC5485387618,2025-05-30,4995.37,0
BEN00206,Widow Pension,District B,ACC1546696950,2025-05-30,2496.85,0
BEN01663,Disability Pension,District E,ACC9249923427,2025-05-30,3001.55,0
BEN00101,Scholarship,District A,ACC2067970820,2025-05-30,4997.9,0
BEN01095,Scholarship,District B,ACC6173344564,2025-05-30,4996.57,0
BEN00817,Disability Pension,District E,ACC1487258103,2025-05-30,3003.85,0
BEN00528,Scholarship,District C,ACC1600337712,2025-05-30,4991.49,0
BEN01760,Widow Pension,District A,ACC9441018790,2025-05-30,2507.12,0
BEN01509,Widow Pension,District D,ACC2979958124,2025-05-30,2494.86,0
BEN01617,Old Age Pension,District B,ACC4623960580,2025-05-31,2012.94,0
BEN00271,Widow Pension,District E,ACC9673185158,2025-05-31,2499.27,0
BEN01903,Old Age Pension,District E,ACC2267619081,2025-05-31,2003.41,0
BEN01529,Widow Pension,District C,ACC7452729913,2025-05-31,2506.05,0
BEN01310,Disability Pension,District E,ACC4227004325,2025-05-31,2999.86,0
BEN00744,Disability Pension,District C,ACC9182543558,2025-05-31,3000.91,0
BEN00767,Widow Pension,District A,ACC2965718821,2025-05-31,2500.38,0
BEN01583,Widow Pension,District D,ACC5586143660,2025-05-31,2501.07,0
BEN01086,Old Age Pension,District E,ACC1818112342,2025-05-31,2008.3,0
BEN00964,Disability Pension,District C,ACC7070083150,2025-05-31,2995.87,0
BEN00125,Widow Pension,District B,ACC1676168421,2025-05-31,2498.13,0
BEN01759,Disability Pension,District E,ACC7027529118,2025-05-31,3001.67,0
BEN01670,Scholarship,District D,ACC3772636814,2025-05-31,5002.65,0
BEN01625,Disability Pension,District E,ACC2914590233,2025-05-31,3005.55,0
BEN01206,Old Age Pension,District D,ACC1533601670,2025-05-31,1995.6,1
BEN01151,Old Age Pension,District B,ACC8663837890,2025-05-31,2002.06,0
BEN00429,Widow Pension,District B,ACC2647489402,2025-05-31,2500.41,0
BEN00745,Scholarship,District E,ACC9660523876,2025-05-31,4996.89,0
BEN00824,Widow Pension,District B,ACC2941508568,2025-05-31,2509.65,0
BEN00576,Old Age Pension,District A,ACC6218484323,2025-05-31,2001.87,0
BEN01669,Widow Pension,District B,ACC8841851495,2025-05-31,2500.95,0
BEN01426,Disability Pension,District A,ACC8761469117,2025-05-31,3000.06,0
BEN00935,Old Age Pension,District C,ACC6642266247,2025-05-31,2001.03,0
BEN01429,Disability Pension,District B,ACC2546720356,2025-05-31,3000.86,0
BEN01009,Widow Pension,District A,ACC5868640848,2025-05-31,2503.97,0
BEN00837,Old Age Pension,District B,ACC1370292681,2025-05-31,2006.41,0
BEN01436,Scholarship,District D,ACC7321180787,2025-05-31,4996.11,0
BEN01080,Disability Pension,District A,ACC6338036681,2025-05-31,2999.12,0
BEN01798,Disability Pension,District E,ACC8316205130,2025-05-31,3002.54,0
BEN00002,Old Age Pension,District E,ACC2181241943,2025-05-31,2005.3,0
BEN01408,Disability Pension,District D,ACC4470591645,2025-05-31,2995.88,0
BEN00972,Old Age Pension,District D,ACC9974165440,2025-05-31,2005.79,0
BEN01919,Old Age Pension,District C,ACC6558450990,2025-05-31,1996.58,0
BEN01156,Scholarship,District B,ACC1141312095,2025-05-31,5001.69,0
BEN00092,Scholarship,District B,ACC3030106617,2025-05-31,5006.5,0
BEN00358,Old Age Pension,District A,ACC9547119184,2025-05-31,2007.09,0
BEN00971,Disability Pension,District D,ACC3774110439,2025-05-31,2989.48,0
BEN01166,Old Age Pension,District E,ACC4602080228,2025-05-31,1994.13,0
BEN01762,Disability Pension,District D,ACC9751963589,2025-05-31,2997.35,0
BEN01136,Disability Pension,District D,ACC1639509845,2025-05-31,3001.83,0
BEN01427,Disability Pension,District D,ACC5569295400,2025-05-31,2999.06,0
BEN01480,Disability Pension,District A,ACC3511301900,2025-05-31,3000.08,0
BEN00764,Old Age Pension,District A,ACC3713284816,2025-05-31,2004.85,0
BEN00216,Widow Pension,District E,ACC4226113732,2025-05-31,2503.39,0
BEN00003,Disability Pension,District A,ACC1958682846,2025-05-31,3001.0,0
BEN00496,Disability Pension,District A,ACC7961674558,2025-05-31,2999.94,0
BEN00499,Widow Pension,District D,ACC3776011793,2025-05-31,2497.95,0
BEN01089,Scholarship,District C,ACC4752171298,2025-05-31,5002.87,0
BEN01546,Widow Pension,District A,ACC8303853049,2025-05-31,2504.98,0
BEN00966,Old Age Pension,District D,ACC4310415016,2025-05-31,1988.5,0
BEN00582,Widow Pension,District B,ACC9259157845,2025-05-31,2500.57,0
BEN01913,Scholarship,District E,ACC2079501936,2025-05-31,5002.43,0
BEN01678,Scholarship,District B,ACC1124331395,2025-05-31,5010.09,0
BEN00136,Old Age Pension,District E,ACC6583444930,2025-05-31,1988.01,0
BEN00593,Widow Pension,District E,ACC7873709012,2025-05-31,2498.24,0
BEN01753,Disability Pension,District D,ACC5315211627,2025-05-31,2991.07,0
BEN00215,Old Age Pension,District B,ACC2439622619,2025-05-31,2003.08,0
BEN01209,Old Age Pension,District D,ACC6732648420,2025-05-31,1995.23,0
BEN01974,Scholarship,District D,ACC5666504394,2025-05-31,160590.28,1
BEN01531,Scholarship,District A,ACC1772303297,2025-05-31,5000.11,0
BEN00580,Scholarship,District E,ACC7127904756,2025-05-31,4992.4,0
BEN00495,Disability Pension,District D,ACC3734252963,2025-05-31,2998.84,0
BEN00603,Scholarship,District E,ACC2148679234,2025-05-31,4998.29,0
BEN00032,Widow Pension,District C,ACC6488854841,2025-05-31,2500.85,0
BEN00596,Old Age Pension,District D,ACC8115628227,2025-05-31,1996.07,0
BEN00945,Disability Pension,District B,ACC6353758928,2025-05-31,3001.21,0
BEN01923,Disability Pension,District E,ACC7135394336,2025-05-31,3005.09,0
BEN00773,Widow Pension,District D,ACC2087974350,2025-05-31,2490.71,0
BEN01931,Widow Pension,District D,ACC3169561289,2025-05-31,2500.16,0
BEN00297,Disability Pension,District E,ACC5748253283,2025-05-31,2999.11,0
BEN00395,Widow Pension,District B,ACC6789448659,2025-05-31,2500.78,0
BEN00816,Old Age Pension,District A,ACC8084809436,2025-05-31,2001.04,0
BEN00765,Disability Pension,District A,ACC4485356009,2025-05-31,3000.41,0
BEN01491,Disability Pension,District E,ACC2407863065,2025-05-31,2994.99,0
BEN01912,Scholarship,District D,ACC9645619869,2025-05-31,4997.51,0
BEN00755,Scholarship,District D,ACC9508499533,2025-05-31,5011.61,0
BEN01980,Old Age Pension,District D,ACC5913767020,2025-05-31,2000.78,0
BEN01208,Old Age Pension,District C,ACC6710338189,2025-05-31,2007.46,0
BEN00172,Disability Pension,District A,ACC4993808565,2025-05-31,2996.78,0
BEN00360,Widow Pension,District A,ACC4178659381,2025-05-31,2494.5,0
BEN00600,Old Age Pension,District C,ACC3465740756,2025-05-31,2000.51,0
BEN00126,Scholarship,District A,ACC1798112150,2025-05-31,4996.94,0
BEN01981,Widow Pension,District B,ACC5077921573,2025-05-31,2510.11,0
BEN00958,Scholarship,District E,ACC1589582865,2025-05-31,4993.34,0
BEN01100,Disability Pension,District B,ACC6837975356,2025-05-31,3002.8,0
BEN00957,Old Age Pension,District E,ACC8285000265,2025-05-31,2001.75,0
BEN01545,Widow Pension,District C,ACC9711080868,2025-05-31,2498.16,0
